,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MarkerSet:elbow,MarkerSet:elbow,MarkerSet:elbow,MarkerSet:forearm,MarkerSet:forearm,MarkerSet:forearm,MarkerSet:humerus,MarkerSet:humerus,MarkerSet:humerus,MarkerSet:index,MarkerSet:index,MarkerSet:index,MarkerSet:radial,MarkerSet:radial,MarkerSet:radial,MarkerSet:shoulder,MarkerSet:shoulder,MarkerSet:shoulder,MarkerSet:sternum 1,MarkerSet:sternum 1,MarkerSet:sternum 1,MarkerSet:sternum 2,MarkerSet:sternum 2,MarkerSet:sternum 2,MarkerSet:thumb,MarkerSet:thumb,MarkerSet:thumb,MarkerSet:ulnar,MarkerSet:ulnar,MarkerSet:ulnar,MarkerSet:wrist,MarkerSet:wrist,MarkerSet:wrist,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3
,ID,"7EC47835DD5A11EA125D068ACBD87AA4","7EC47835DD5A11EA125D068ACBD87AA4","7EC47835DD5A11EA125D068ACBD87AA4","7EC47836DD5A11EA125D068ACBD87AA4","7EC47836DD5A11EA125D068ACBD87AA4","7EC47836DD5A11EA125D068ACBD87AA4","76D9990ADD5A11EA125D068ACBD87AA4","76D9990ADD5A11EA125D068ACBD87AA4","76D9990ADD5A11EA125D068ACBD87AA4","8DB28EB8DD5A11EA125D068ACBD87AA4","8DB28EB8DD5A11EA125D068ACBD87AA4","8DB28EB8DD5A11EA125D068ACBD87AA4","864C7EE4DD5A11EA125D068ACBD87AA4","864C7EE4DD5A11EA125D068ACBD87AA4","864C7EE4DD5A11EA125D068ACBD87AA4","76D99909DD5A11EA125D068ACBD87AA4","76D99909DD5A11EA125D068ACBD87AA4","76D99909DD5A11EA125D068ACBD87AA4","70C13C43DD5A11EA125D068ACBD87AA4","70C13C43DD5A11EA125D068ACBD87AA4","70C13C43DD5A11EA125D068ACBD87AA4","76D99908DD5A11EA125D068ACBD87AA4","76D99908DD5A11EA125D068ACBD87AA4","76D99908DD5A11EA125D068ACBD87AA4","8DB28EB7DD5A11EA125D068ACBD87AA4","8DB28EB7DD5A11EA125D068ACBD87AA4","8DB28EB7DD5A11EA125D068ACBD87AA4","864C7EE5DD5A11EA125D068ACBD87AA4","864C7EE5DD5A11EA125D068ACBD87AA4","864C7EE5DD5A11EA125D068ACBD87AA4","7EC47837DD5A11EA125D068ACBD87AA4","7EC47837DD5A11EA125D068ACBD87AA4","7EC47837DD5A11EA125D068ACBD87AA4","C6750","C6750","C6750","C6890","C6890","C6890","C69C0","C69C0","C69C0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
445,3.708333,-116.717110,-253.971283,1454.650146,-244.991150,-223.256058,1537.245972,-75.264267,-102.935837,1437.306885,-480.192871,-115.343857,1603.495361,-272.808411,-114.309013,1616.750122,-31.259279,65.900330,1452.389771,-197.727158,-3.256665,1728.328735,-140.477814,76.333733,1698.648071,-393.875275,-78.757187,1702.906128,-316.404480,-198.020859,1597.047119,-365.114746,-118.844666,1583.689819,-491.816498,-73.159157,1632.128174,-488.210052,-5.870160,1593.773682,-438.693237,-16.428928,1587.314331
446,3.716667,-117.399315,-253.950806,1455.598022,-245.640305,-222.923294,1537.201904,-76.034195,-102.767807,1437.802002,-480.911621,-115.304710,1602.855225,-273.579315,-113.953186,1616.644043,-31.864155,66.143372,1452.597412,-198.006653,-3.219712,1728.363281,-140.840485,76.375656,1698.707275,-394.971680,-78.486900,1702.525635,-317.213837,-197.827362,1597.790527,-365.857758,-118.703133,1583.694458,-491.743561,-73.160301,1632.016602,-488.094391,-5.893832,1593.626587,-438.574707,-16.466000,1587.211426
447,3.725000,-118.051445,-253.649536,1455.442627,-246.314911,-222.778976,1537.683960,-76.639801,-102.604980,1437.784424,-481.756500,-115.312790,1602.798706,-274.282654,-113.620285,1616.488647,-32.442871,66.282898,1451.601685,-198.281097,-3.211590,1727.990356,-141.194534,76.426514,1698.305298,-396.211609,-78.243835,1702.743164,-317.970856,-197.632080,1598.327148,-366.576019,-118.588287,1583.739746,-491.745270,-73.163490,1632.036865,-488.082367,-5.898690,1593.645264,-438.566742,-16.485359,1587.222656
448,3.733333,-118.623863,-253.456207,1455.421021,-247.022308,-222.645004,1538.242554,-77.243416,-102.491631,1437.961060,-482.607880,-115.434624,1602.622314,-275.048737,-113.314072,1616.520386,-33.047855,66.496841,1452.108398,-198.574387,-3.201898,1727.903198,-141.567856,76.501778,1698.320557,-397.272369,-78.078934,1702.478271,-318.584534,-197.404892,1598.202881,-367.375153,-118.536476,1583.760742,-491.760529,-73.178322,1632.061401,-488.116577,-5.898861,1593.693604,-438.603638,-16.481995,1587.244507
449,3.741667,-119.158699,-253.444550,1456.161011,-247.622971,-222.464569,1538.492065,-77.873802,-102.383362,1438.357666,-483.214996,-115.509491,1601.728394,-275.953064,-113.043961,1616.853149,-33.570282,66.793915,1452.415283,-198.932251,-3.202224,1728.015747,-142.081284,76.596008,1698.176392,-398.443085,-77.897026,1702.620361,-319.165344,-197.140701,1597.956177,-368.096619,-118.508316,1583.453369,-491.800598,-73.182922,1632.019165,-488.215210,-5.864218,1593.714844,-438.681458,-16.372145,1587.302734
450,3.750000,-119.663475,-253.403992,1456.986450,-248.092636,-222.271744,1538.329468,-78.442055,-102.244514,1438.515381,-484.102112,-115.753532,1601.892090,-276.600861,-112.797783,1616.680054,-34.053829,66.943054,1452.434814,-199.228271,-3.196846,1728.074951,-142.469513,76.681595,1698.588745,-399.349243,-77.746750,1702.199219,-319.819641,-197.024200,1598.408203,-368.848816,-118.532913,1583.503662,-491.915802,-73.168304,1632.196777,-488.384491,-5.833123,1593.916382,-438.830231,-16.271685,1587.549561
451,3.758333,-120.087593,-253.259506,1457.243408,-248.559113,-222.152496,1538.255981,-78.911957,-102.105293,1438.697021,-484.994202,-116.000023,1602.001709,-277.235107,-112.569870,1616.350342,-34.542099,67.140076,1452.198730,-199.586945,-3.211891,1728.273682,-142.779984,76.718208,1698.251099,-400.373962,-77.608154,1702.234985,-320.400085,-196.944733,1598.670044,-369.621948,-118.584877,1583.646240,-491.975555,-73.156273,1632.212402,-488.512299,-5.784711,1593.989868,-438.973328,-16.225868,1587.509277
452,3.766667,-120.490395,-253.130020,1457.389893,-249.179428,-222.092651,1538.953735,-79.350784,-101.976463,1438.759521,-485.747864,-116.260620,1602.083008,-277.974823,-112.330833,1616.422241,-34.999416,67.295258,1452.009888,-199.859665,-3.228465,1728.217529,-143.093567,76.802338,1698.195190,-401.350769,-77.563103,1702.106812,-320.976563,-196.849365,1598.866577,-370.261932,-118.653778,1583.079712,-492.048889,-73.134903,1632.278320,-488.706696,-5.701352,1594.154419,-439.139954,-16.023550,1587.695679
453,3.775000,-120.796822,-253.016617,1457.529541,-249.707977,-221.966492,1539.030762,-79.807266,-101.852142,1439.011719,-486.385040,-116.581337,1601.503174,-278.675537,-112.200066,1616.445068,-35.471195,67.504364,1452.341187,-200.119476,-3.277372,1728.142456,-143.362732,76.820313,1697.749023,-402.167236,-77.496780,1701.830444,-321.520966,-196.760468,1598.989136,-370.945740,-118.748878,1582.839111,-492.068268,-73.142754,1632.220581,-488.807861,-5.651107,1594.192627,-439.241699,-15.933359,1587.665894
454,3.783333,-121.145599,-252.854828,1457.576172,-250.104523,-221.895218,1539.108887,-80.209305,-101.739594,1439.363647,-486.991547,-116.952446,1601.494873,-279.220978,-112.016228,1616.154907,-35.839531,67.689926,1452.435425,-200.385147,-3.260441,1728.196899,-143.635132,76.827339,1697.969482,-402.965149,-77.479095,1701.534180,-321.922333,-196.641327,1598.763184,-371.604431,-118.892212,1582.997803,-492.133179,-73.144829,1632.456787,-488.920227,-5.625188,1594.474487,-439.372894,-15.926271,1587.835449
455,3.791667,-121.539993,-252.800110,1458.230835,-250.438904,-221.821457,1539.227295,-80.617950,-101.591537,1439.458252,-487.814148,-117.375183,1602.229370,-279.710022,-111.872452,1615.892700,-36.193130,67.867249,1452.479370,-200.652084,-3.258074,1727.851807,-143.875427,76.891029,1698.004761,-403.782440,-77.588303,1701.481689,-322.354584,-196.602356,1598.877075,-372.186676,-118.952309,1583.128540,-492.068298,-73.146515,1632.314697,-488.837677,-5.648563,1594.295288,-439.288422,-15.955910,1587.680542
456,3.800000,-121.821869,-252.727753,1458.549805,-250.726852,-221.770187,1539.241089,-80.964745,-101.457832,1439.513306,-488.228668,-117.636841,1602.168823,-280.180481,-111.760841,1615.956787,-36.554867,68.058502,1452.409912,-200.855774,-3.225716,1727.881226,-144.133423,76.951584,1697.573120,-404.500854,-77.646355,1701.500366,-322.723602,-196.534073,1598.967163,-372.565155,-118.941238,1582.771484,-491.999664,-73.152336,1632.199341,-488.696503,-5.699165,1594.106689,-439.157288,-16.064560,1587.507446
457,3.808333,-122.017265,-252.599030,1458.646118,-250.980347,-221.692398,1539.208618,-81.243347,-101.312645,1439.612549,-488.560486,-117.686226,1602.113281,-280.628510,-111.711891,1616.342651,-36.894630,68.288277,1452.627319,-201.027664,-3.164529,1727.695923,-144.477371,77.062996,1698.065430,-405.042145,-77.688759,1701.239990,-323.074249,-196.448914,1599.132446,-372.841949,-118.855591,1582.495117,-491.925049,-73.159134,1632.140503,-488.508728,-5.766872,1593.950317,-438.982086,-16.214216,1587.385620
458,3.816667,-122.164726,-252.428619,1458.607666,-251.254028,-221.589722,1539.223633,-81.471481,-101.105652,1439.571777,-488.809021,-117.474266,1602.049927,-280.925262,-111.639748,1616.511353,-37.164368,68.472412,1452.379272,-201.225693,-3.139438,1727.724976,-144.761826,77.121765,1697.900635,-405.528259,-77.720238,1701.072510,-323.392151,-196.355667,1599.285767,-373.067200,-118.726280,1582.417847,-491.869568,-73.164711,1632.084229,-488.331177,-5.832946,1593.798462,-438.800812,-16.328577,1587.340088
459,3.825000,-122.275620,-252.287628,1458.643311,-251.442337,-221.511429,1539.244995,-81.659805,-100.918564,1439.521240,-488.978699,-117.076767,1601.775146,-281.126373,-111.554359,1616.460083,-37.442299,68.658455,1451.952271,-201.391876,-3.093166,1727.693115,-145.097412,77.252464,1698.207275,-405.878052,-77.785744,1700.993408,-323.606415,-196.238770,1599.166626,-373.207489,-118.575134,1582.374634,-491.834015,-73.174660,1632.061157,-488.221283,-5.879725,1593.717529,-438.698517,-16.426565,1587.284424
460,3.833333,-122.340012,-252.126099,1458.644165,-251.588852,-221.374237,1539.154663,-81.897156,-100.721642,1439.765625,-489.155060,-116.641556,1601.780762,-281.265839,-111.480141,1616.498779,-37.755077,68.890091,1452.214478,-201.584808,-3.013233,1727.702271,-145.319946,77.371223,1698.481934,-406.196106,-77.882874,1701.097534,-323.772430,-196.085922,1599.014771,-373.305908,-118.383881,1582.273926,-491.787689,-73.166222,1632.033691,-488.153473,-5.891902,1593.656006,-438.631775,-16.452652,1587.237427
461,3.841667,-122.379837,-251.939270,1458.650879,-251.672058,-221.251999,1539.044434,-82.027702,-100.522789,1439.867554,-489.281738,-116.326302,1601.955322,-281.355591,-111.414452,1616.508423,-37.994404,69.198051,1452.467285,-201.761963,-3.020159,1727.751709,-145.525421,77.459229,1698.332520,-406.420349,-77.987686,1700.971680,-323.914398,-195.972183,1598.886963,-373.396301,-118.186470,1582.217896,-491.789032,-73.167725,1632.021851,-488.170074,-5.880838,1593.664917,-438.632294,-16.397543,1587.298462
462,3.850000,-122.393944,-251.751419,1458.662964,-251.746063,-221.129288,1539.103027,-82.150398,-100.340164,1439.697144,-489.438538,-116.213127,1602.458252,-281.419312,-111.352913,1616.554199,-38.184261,69.427963,1452.562744,-201.975876,-2.995636,1728.016968,-145.722855,77.494072,1698.404663,-406.621674,-78.197594,1701.156128,-323.986786,-195.875076,1598.746216,-373.514282,-118.020554,1582.318970,-491.829712,-73.165070,1632.095459,-488.216705,-5.874120,1593.744995,-438.696869,-16.428341,1587.301270
463,3.858333,-122.399628,-251.547043,1458.702881,-251.762741,-221.022217,1539.050415,-82.222809,-100.147667,1439.705811,-489.549164,-116.176285,1602.843018,-281.472473,-111.284874,1616.545898,-38.332367,69.672813,1452.744507,-202.201141,-3.015383,1728.372559,-145.916306,77.511688,1698.283691,-406.778107,-78.482826,1701.367432,-324.044250,-195.792206,1598.636841,-373.605988,-117.858963,1582.391235,-491.873718,-73.143623,1632.094849,-488.296082,-5.841806,1593.760254,-438.756317,-16.336073,1587.372192
464,3.866667,-122.421631,-251.366562,1458.793213,-251.763367,-220.921082,1539.021362,-82.268921,-99.926468,1439.615723,-489.729675,-116.230911,1603.782104,-281.530212,-111.255829,1616.834351,-38.455227,69.920113,1452.665039,-202.381485,-2.968088,1728.567871,-146.083847,77.569496,1698.049438,-406.930786,-78.841278,1701.645386,-324.064575,-195.713379,1598.537964,-373.671844,-117.697952,1582.468262,-491.965240,-73.147865,1632.194214,-488.439850,-5.807033,1593.923218,-438.891174,-16.255087,1587.528320
465,3.875000,-122.385529,-251.172699,1458.715698,-251.758896,-220.821793,1539.059570,-82.305016,-99.699615,1439.646484,-489.841522,-116.349670,1604.435547,-281.528015,-111.211922,1616.881226,-38.534214,70.146019,1452.750122,-202.575455,-2.938368,1728.832153,-146.243378,77.628006,1697.707764,-407.096313,-79.256531,1701.957642,-324.063080,-195.674438,1598.385864,-373.727722,-117.543678,1582.603516,-492.061951,-73.124931,1632.341675,-488.631897,-5.733589,1594.151001,-439.081909,-16.134106,1587.689209
466,3.883333,-122.358505,-250.998016,1458.659912,-251.734344,-220.752411,1539.031982,-82.347122,-99.508644,1439.684448,-489.941223,-116.505600,1605.143188,-281.530487,-111.203423,1617.065186,-38.611416,70.357323,1452.805786,-202.746124,-2.889022,1729.134155,-146.377258,77.673141,1697.845337,-407.194397,-79.758163,1702.212158,-324.071472,-195.638855,1598.406738,-373.728516,-117.382088,1582.653809,-492.087463,-73.098404,1632.293457,-488.775757,-5.652379,1594.188965,-439.207397,-15.957191,1587.714844
467,3.891667,-122.321014,-250.826752,1458.706421,-251.687347,-220.672913,1539.000366,-82.377533,-99.325127,1439.700806,-490.025696,-116.656143,1605.814331,-281.529633,-111.207977,1617.347778,-38.670830,70.549934,1452.845093,-202.888153,-2.870605,1729.027588,-146.509933,77.743500,1697.851807,-407.308807,-80.289574,1702.416748,-324.041351,-195.625046,1598.385986,-373.722687,-117.258850,1582.767700,-492.199554,-73.106842,1632.625610,-488.969208,-5.606908,1594.609619,-439.404510,-15.879475,1588.056641
468,3.900000,-122.283089,-250.648117,1458.722046,-251.604584,-220.603561,1538.959717,-82.375954,-99.170212,1439.750244,-490.039093,-116.778366,1606.269043,-281.494965,-111.218826,1617.475098,-38.718616,70.740860,1452.953979,-203.093430,-2.872290,1729.370605,-146.619263,77.786072,1697.919922,-407.447052,-80.806908,1702.713745,-324.005524,-195.600159,1598.334106,-373.700806,-117.131111,1582.919312,-492.212463,-73.107529,1632.632446,-489.004150,-5.586337,1594.652588,-439.441193,-15.850568,1588.073364
469,3.908333,-122.236626,-250.497284,1458.696533,-251.548294,-220.557098,1538.994141,-82.367630,-99.036064,1439.787231,-490.045288,-116.864304,1606.674561,-281.472687,-111.232628,1617.792969,-38.800163,70.936775,1453.297974,-203.196442,-2.865092,1729.385864,-146.757553,77.897415,1698.123169,-407.650818,-81.352303,1703.172729,-323.971436,-195.591644,1598.353149,-373.645172,-116.983002,1583.065918,-492.174469,-73.108833,1632.599854,-488.953491,-5.602118,1594.595215,-439.409607,-15.916165,1587.950684
470,3.916667,-122.188156,-250.378403,1458.704346,-251.493927,-220.520172,1539.039795,-82.368225,-98.877296,1439.759644,-490.078308,-116.913750,1607.114624,-281.445953,-111.255867,1618.072021,-38.829399,71.087570,1453.334595,-203.356094,-2.834903,1729.745728,-146.879013,77.918610,1698.194946,-407.881561,-81.947876,1703.685791,-323.915894,-195.584167,1598.357422,-373.603271,-116.867424,1583.295166,-492.056763,-73.110390,1632.343506,-488.775696,-5.636686,1594.285522,-439.225311,-15.965201,1587.712402
471,3.925000,-122.149567,-250.281158,1458.770386,-251.434296,-220.501312,1539.182983,-82.353561,-98.743332,1439.795410,-490.081207,-116.966148,1607.527344,-281.419006,-111.271278,1618.336426,-38.838760,71.230095,1453.416382,-203.466949,-2.831820,1729.707520,-147.002197,77.949783,1698.330078,-408.006775,-82.420631,1703.814697,-323.874451,-195.586319,1598.364868,-373.504852,-116.745743,1583.366455,-491.980469,-73.136642,1632.270020,-488.589264,-5.720520,1594.119629,-439.063263,-16.155537,1587.530762
472,3.933333,-122.113457,-250.178848,1458.846924,-251.380981,-220.479828,1539.232788,-82.359642,-98.628517,1439.837524,-490.122498,-116.984093,1607.937988,-281.392059,-111.284920,1618.601929,-38.835899,71.357315,1453.254639,-203.555069,-2.830354,1729.744629,-147.114883,77.911537,1696.909180,-408.140442,-82.845154,1703.874756,-323.846100,-195.593582,1598.461792,-373.444153,-116.609383,1583.529663,-491.930084,-73.140831,1632.254272,-488.414856,-5.798398,1593.985107,-438.882477,-16.278999,1587.517578
473,3.941667,-122.049850,-250.080460,1458.856079,-251.343872,-220.487320,1539.545044,-82.358582,-98.517784,1439.865601,-490.173248,-116.992676,1608.385254,-281.374420,-111.321068,1618.899902,-38.853497,71.512085,1453.266357,-203.634827,-2.834511,1729.854614,-147.254105,77.908104,1697.227905,-408.356445,-83.231941,1704.163818,-323.804291,-195.583115,1598.472900,-373.374359,-116.496346,1583.888916,-491.860931,-73.156197,1632.174194,-488.295441,-5.833637,1593.874878,-438.763153,-16.336746,1587.443481
474,3.950000,-122.028465,-250.009003,1458.954834,-251.318634,-220.482071,1539.734619,-82.366852,-98.427994,1439.989746,-490.209473,-117.030640,1608.777710,-281.349854,-111.336800,1619.130859,-38.881664,71.617348,1453.217163,-203.696884,-2.837244,1729.900879,-147.335373,77.919334,1697.292969,-408.551086,-83.623276,1704.308228,-323.777924,-195.559570,1598.547241,-373.317871,-116.386620,1584.049316,-491.836731,-73.149605,1632.211182,-488.240540,-5.844839,1593.883423,-438.699005,-16.341606,1587.513184
475,3.958333,-122.004105,-249.916077,1458.986572,-251.283676,-220.449829,1539.833374,-82.386017,-98.341095,1440.015991,-490.280212,-117.093513,1609.271484,-281.351593,-111.320885,1619.327393,-38.902527,71.732880,1453.246216,-203.736053,-2.877401,1729.850220,-147.416107,77.940308,1697.507324,-408.779694,-83.937775,1704.476807,-323.750427,-195.535828,1598.572144,-373.289032,-116.269966,1584.363525,-491.800507,-73.143677,1632.112793,-488.212524,-5.857218,1593.752197,-438.673920,-16.360588,1587.369873
476,3.966667,-122.002533,-249.841797,1459.048462,-251.269516,-220.439789,1540.033447,-82.420593,-98.275337,1440.043213,-490.322205,-117.099785,1609.565674,-281.345978,-111.306221,1619.585815,-38.899487,71.818306,1453.284790,-203.808929,-2.913011,1729.989258,-147.489868,77.771210,1697.015991,-409.011749,-84.231926,1704.525146,-323.772888,-195.512161,1598.655151,-373.250000,-116.086792,1584.560425,-491.821655,-73.155014,1632.140869,-488.261414,-5.835963,1593.834717,-438.726074,-16.330845,1587.413330
477,3.975000,-121.998100,-249.771774,1459.178711,-251.282364,-220.408829,1540.241821,-82.459290,-98.219643,1440.173340,-490.405853,-117.061798,1609.855103,-281.385986,-111.266655,1619.880371,-38.927826,71.919273,1453.183105,-203.855576,-2.919796,1729.987061,-147.557861,77.791367,1697.165405,-409.289459,-84.510056,1704.592651,-323.802521,-195.454834,1598.711914,-373.199280,-115.921837,1584.679199,-491.871948,-73.163429,1632.170044,-488.345215,-5.830234,1593.885742,-438.805328,-16.299892,1587.458252
478,3.983333,-122.031601,-249.702225,1459.352905,-251.310226,-220.338455,1540.404297,-82.500061,-98.155594,1440.303833,-490.520874,-116.976196,1610.128906,-281.446045,-111.236046,1620.119751,-38.928146,72.024391,1453.166016,-203.926392,-2.935666,1729.865601,-147.601852,77.786568,1697.177856,-409.569397,-84.718666,1704.583618,-323.829041,-195.387787,1598.696533,-373.183258,-115.727379,1584.848022,-491.950439,-73.162956,1632.239868,-488.456390,-5.798165,1594.008179,-438.914001,-16.244471,1587.562256
479,3.991667,-122.057671,-249.630646,1459.458130,-251.353119,-220.283356,1540.536987,-82.561646,-98.101456,1440.387329,-490.608978,-116.860558,1610.238525,-281.477722,-111.185707,1620.347168,-38.940578,72.113701,1453.139648,-203.953735,-2.905405,1729.825928,-147.669464,77.813507,1697.242188,-409.957245,-84.909889,1704.988892,-323.882904,-195.294632,1598.713257,-373.138458,-115.539742,1584.858887,-491.985352,-73.139236,1632.251343,-488.589600,-5.727198,1594.094238,-439.052368,-16.139650,1587.554321
480,4.000000,-122.116058,-249.522354,1459.635742,-251.421631,-220.193878,1540.695557,-82.647652,-98.048851,1440.694458,-490.682922,-116.711945,1610.281860,-281.570099,-111.090668,1620.606934,-38.954140,72.186867,1453.121216,-203.968491,-2.890625,1729.791992,-147.677643,77.926750,1699.504517,-410.323181,-85.034492,1705.196411,-323.973419,-195.190521,1598.757935,-373.136627,-115.335625,1584.908569,-492.024475,-73.148056,1632.254761,-488.717041,-5.688317,1594.174194,-439.153229,-15.999321,1587.675293
481,4.008333,-122.187218,-249.431732,1459.768677,-251.504990,-220.086609,1540.850464,-82.717255,-98.000061,1440.751831,-490.808411,-116.545044,1610.430908,-281.612152,-110.997307,1620.747803,-38.953438,72.255051,1453.113281,-203.996414,-2.826980,1729.826782,-147.679535,77.953751,1699.474487,-410.658447,-85.131805,1705.303467,-324.051575,-195.028763,1598.640869,-373.149658,-115.128113,1584.952759,-492.038300,-73.140961,1632.255615,-488.764191,-5.668061,1594.195435,-439.201538,-15.966628,1587.668091
482,4.016667,-122.256279,-249.346085,1459.984253,-251.587158,-219.982941,1541.016113,-82.787628,-97.947151,1440.828247,-490.931091,-116.371559,1610.584473,-281.693878,-110.884895,1620.869019,-38.951218,72.310593,1453.077637,-204.024139,-2.770440,1729.990112,-147.695389,78.001289,1699.431885,-410.955872,-85.144356,1705.253906,-324.145233,-194.855423,1598.495728,-373.242920,-114.885223,1585.137207,-492.013489,-73.143959,1632.221313,-488.727478,-5.679155,1594.147949,-439.182861,-16.023952,1587.557007
483,4.025000,-122.354294,-249.252228,1460.154297,-251.767242,-219.843735,1541.401123,-82.913406,-97.889252,1441.107788,-491.066162,-116.133995,1610.680054,-281.794739,-110.729538,1621.020020,-38.947704,72.373856,1453.136230,-204.046112,-2.734770,1729.901855,-147.697540,77.177628,1700.895386,-411.158875,-85.108444,1705.109375,-324.283173,-194.637405,1598.402466,-373.334778,-114.597237,1585.233765,-492.002075,-73.159073,1632.213745,-488.643188,-5.729370,1594.084473,-439.112061,-16.138182,1587.493042
484,4.033333,-122.457016,-249.145432,1460.253662,-251.880997,-219.675003,1541.370972,-82.996742,-97.834373,1441.148438,-491.148499,-115.826599,1610.471191,-281.862579,-110.545975,1621.057129,-38.959984,72.439514,1453.148438,-204.070541,-2.645319,1730.080078,-147.710327,77.230614,1700.936523,-411.359985,-84.980553,1705.007813,-324.447601,-194.383911,1598.247803,-373.405914,-114.284737,1585.169922,-491.933685,-73.169319,1632.145020,-488.516449,-5.768929,1593.969238,-438.991058,-16.217897,1587.398071
485,4.041667,-122.578995,-249.052277,1460.402100,-252.000031,-219.479462,1541.262695,-83.095474,-97.768494,1441.160400,-491.411224,-115.572990,1610.763306,-281.988068,-110.363289,1621.191772,-38.965042,72.506050,1452.956665,-204.072174,-2.591150,1730.044678,-147.711380,77.275963,1700.898682,-411.555145,-84.810692,1704.876221,-324.622803,-194.134384,1598.104858,-373.480438,-113.938103,1585.102539,-491.922424,-73.178154,1632.172852,-488.415131,-5.820505,1593.929810,-438.880646,-16.290796,1587.461792
486,4.050000,-122.714027,-248.921616,1460.519287,-252.140732,-219.271027,1541.260620,-83.193672,-97.718269,1441.230591,-491.599426,-115.274445,1610.826538,-282.107239,-110.172089,1621.251709,-38.975620,72.579987,1452.970459,-204.093002,-2.515516,1730.079468,-147.700119,77.355576,1700.913208,-411.755981,-84.598381,1704.749390,-324.798279,-193.886551,1598.086670,-373.580688,-113.568916,1585.150513,-491.884827,-73.174896,1632.078735,-488.328278,-5.861126,1593.762939,-438.792847,-16.355246,1587.341187
487,4.058333,-122.883690,-248.822311,1460.675049,-252.318985,-218.993454,1541.140015,-83.322075,-97.630363,1441.339600,-491.675446,-114.799370,1610.429199,-282.248047,-109.929977,1621.331665,-38.984634,72.641670,1452.859985,-204.088638,-2.460422,1730.079834,-147.661987,77.383308,1700.739258,-412.060303,-84.400032,1704.941284,-324.999664,-193.600555,1598.070801,-373.701691,-113.151466,1585.146606,-491.891327,-73.170074,1632.104004,-488.340118,-5.836043,1593.823608,-438.796692,-16.306765,1587.425293
488,4.066667,-123.051208,-248.672806,1460.714722,-252.501755,-218.751099,1541.125122,-83.456902,-97.496574,1441.177002,-491.883118,-114.403023,1610.419434,-282.397705,-109.677299,1621.364136,-38.996548,72.730034,1452.835938,-204.097733,-2.406761,1730.050293,-147.666245,77.467232,1700.812744,-412.354156,-84.159203,1705.106079,-325.196136,-193.259018,1597.954834,-373.798889,-112.715622,1584.906616,-491.942993,-73.159813,1632.155396,-488.411713,-5.815348,1593.891357,-438.865631,-16.270807,1587.488770
489,4.075000,-123.288651,-248.548401,1460.986084,-252.713684,-218.491440,1541.219604,-83.597984,-97.414116,1441.316650,-492.141998,-113.964531,1610.567993,-282.573517,-109.378639,1621.434814,-39.027763,72.811775,1452.851685,-204.092896,-2.363640,1729.955811,-147.663910,77.534492,1700.861572,-412.557404,-83.917641,1705.172607,-325.483337,-192.941086,1598.109131,-373.982788,-112.258987,1584.881714,-491.959412,-73.158775,1632.116333,-488.502625,-5.782828,1593.900879,-438.967010,-16.228369,1587.401489
490,4.083333,-123.583092,-248.455078,1461.493286,-252.947815,-218.189026,1541.313843,-83.764679,-97.288620,1441.130493,-492.368042,-113.443115,1610.435303,-282.748260,-109.072380,1621.434082,-39.065197,72.923119,1452.863403,-204.108002,-2.310268,1729.980347,-147.640396,77.575203,1700.590332,-412.881226,-83.677666,1705.559937,-325.763611,-192.611725,1598.124756,-374.183868,-111.676674,1584.819824,-492.052277,-73.145851,1632.265015,-488.663605,-5.727285,1594.118774,-439.124359,-16.131361,1587.581055
491,4.091667,-123.872505,-248.383911,1461.988159,-253.185623,-217.906158,1541.358032,-83.905685,-97.191307,1441.106445,-492.679565,-112.961685,1610.430176,-283.079987,-108.755165,1621.579468,-39.086487,73.003960,1452.857056,-204.127151,-2.257279,1730.012451,-147.643570,77.640297,1700.655151,-413.047150,-83.409706,1705.494995,-326.090088,-192.261688,1598.071655,-374.439606,-110.966125,1584.700317,-492.103882,-73.119202,1632.355835,-488.823914,-5.648147,1594.292969,-439.244293,-15.911132,1587.838745
